Time A1 (s),Pressure A1 (mmHg),Volume A1 (μl)
7.694,4.99151,37.7457
7.695,5.0362,37.9508
7.696,5.09117,38.0887
7.697,5.12807,38.1159
7.698,5.14713,38.0772
7.699,5.16675,37.9992
7.700,5.18199,37.8204
7.701,5.19606,37.6024
7.702,5.21243,37.4272
7.703,5.23804,37.2521
7.704,5.2626,37.1944
7.705,5.26177,37.1835
7.706,5.29485,37.238
7.707,5.35967,37.4008
7.708,5.48788,37.619
7.709,5.73259,37.91
7.710,6.15473,38.1693
7.711,6.8177,38.3663
7.712,7.91403,38.4829
7.713,9.68795,38.4507
7.714,13.0001,38.369
7.715,18.0125,38.3026
7.716,23.802,38.1608
7.717,30.127,38.0025
7.718,36.7656,37.7983
7.719,43.3005,37.6018
7.720,49.5023,37.5413
7.721,55.3702,37.54
7.722,61.0246,37.6265
7.723,66.5839,37.7783
7.724,72.0672,37.9251
7.725,77.3326,38.1092
7.726,81.9963,38.2425
7.727,85.4552,38.338
7.728,87.8153,38.3191
7.729,89.2456,38.178
7.730,90.0443,37.9541
7.731,90.4964,37.6433
7.732,90.7888,37.1432
7.733,90.9719,36.5375
7.734,91.1055,35.7675
7.735,91.1912,34.9322
7.736,91.1999,34.1409
7.737,91.1063,33.3299
7.738,90.9391,32.5836
7.739,90.6234,31.8393
7.740,90.1864,31.1118
7.741,89.5978,30.4002
7.742,88.8992,29.6815
7.743,88.0919,28.9855
7.744,87.1781,28.2638
7.745,86.1665,27.5074
7.746,85.0866,26.7614
7.747,83.8939,25.9958
7.748,82.6459,25.1863
7.749,81.3186,24.379
7.750,79.9474,23.537
7.751,78.4804,22.7473
7.752,76.9288,22.04
7.753,75.2323,21.4568
7.754,73.3122,21.117
7.755,70.9092,20.8962
7.756,67.0855,20.7702
7.757,60.8888,20.7529
7.758,54.8757,20.8202
7.759,49.7594,20.9849
7.760,44.8483,21.1802
7.761,39.9173,21.4208
7.762,35.0545,21.5634
7.763,30.4727,21.6396
7.764,26.266,21.6748
7.765,22.3826,21.7065
7.766,18.7909,21.6869
7.767,15.5099,21.6844
7.768,12.5957,21.6898
7.769,10.042,21.7709
7.770,7.85946,21.9811
7.771,6.00091,22.2743
7.772,4.4916,22.6444
7.773,3.36632,23.0655
7.774,2.534,23.5542
7.775,1.9877,24.0875
7.776,1.68484,24.6229
7.777,1.51268,25.1662
7.778,1.492,25.5994
7.779,1.53327,25.9715
7.780,1.60717,26.2798
7.781,1.66218,26.5526
7.782,1.74972,26.8268
7.783,1.81799,27.1032
7.784,1.9078,27.3763
7.785,1.97303,27.708
7.786,2.04821,28.0979
7.787,2.1586,28.5523
7.788,2.28226,29.1203
7.789,2.38243,29.7507
7.790,2.54196,30.5021
7.791,2.69368,31.2924
7.792,2.86885,32.1129
7.793,3.0235,32.9221
7.794,3.19255,33.6356
7.795,3.33801,34.2762
7.796,3.47996,34.7546
7.797,3.59788,35.1358
7.798,3.75011,35.457
7.799,3.85869,35.7112
7.800,3.97968,35.9278
7.801,4.08741,36.0894
7.802,4.19931,36.1697
7.803,4.30212,36.3067
7.804,4.39464,36.5071
7.805,4.50422,36.7371
7.806,4.59386,37.0556
7.807,4.66912,37.4105
7.808,4.73718,37.8475
7.809,4.79499,38.2823
7.810,4.85498,38.6826
7.811,4.90095,39.0038
7.812,4.93928,39.078
7.813,4.97791,39.0578
7.814,5.00688,38.9786
7.815,5.03085,38.8291
7.816,5.04652,38.6417
7.817,5.06391,38.4065
7.818,5.08519,38.1369
7.819,5.08793,37.95
7.820,5.10561,37.8139
7.821,5.12814,37.7797
7.822,5.17082,37.862
7.823,5.22912,37.9982
7.824,5.34111,38.2484
7.825,5.52621,38.5171
7.826,5.89452,38.8436
7.827,6.47964,39.1672
7.828,7.44354,39.3657
7.829,8.99428,39.5076
7.830,11.8118,39.599
7.831,16.5398,39.5987
7.832,22.2052,39.5706
7.833,28.3714,39.4539
7.834,34.8195,39.3026
7.835,41.3072,39.1542
7.836,47.5942,39.0185
7.837,53.6503,38.9869
7.838,59.4973,39.0397
7.839,65.2145,39.1186
7.840,70.8358,39.2774
7.841,76.2493,39.3701
7.842,80.9182,39.4658
7.843,84.3651,39.4867
7.844,86.7252,39.4209
7.845,88.2066,39.2678
7.846,89.0746,38.9978
7.847,89.635,38.5851
7.848,90.0306,38.0804
7.849,90.338,37.3968
7.850,90.5756,36.6042
7.851,90.7592,35.693
7.852,90.8425,34.7036
7.853,90.8279,33.8402
7.854,90.7092,33.0143
7.855,90.4568,32.2259
7.856,90.0722,31.4532
7.857,89.5583,30.683
7.858,88.9423,29.9561
7.859,88.205,29.2192
7.860,87.364,28.4927
7.861,86.4147,27.7729
7.862,85.4037,27.006
7.863,84.2742,26.2348
7.864,83.0493,25.4642
7.865,81.7779,24.6562
7.866,80.4169,23.8713
7.867,78.9911,23.0424
7.868,77.4954,22.2479
7.869,75.9165,21.6326
7.870,74.1755,21.1317
7.871,72.0775,20.7822
7.872,69.1326,20.5593
7.873,63.9315,20.4257
7.874,57.3759,20.4233
7.875,51.8721,20.4739
7.876,46.8642,20.6235
7.877,41.9103,20.769
7.878,36.9227,20.8991
7.879,32.132,21.0064
7.880,27.7384,21.0742
7.881,23.6953,21.0945
7.882,19.9415,21.1138
7.883,16.5481,21.107
7.884,13.5215,21.1418
7.885,10.8486,21.224
7.886,8.53961,21.3593
7.887,6.59007,21.6129
7.888,4.97217,21.9485
7.889,3.72767,22.3444
7.890,2.80408,22.8043
7.891,2.17536,23.2991
7.892,1.77748,23.8549
7.893,1.55436,24.3929
7.894,1.47566,24.9195
7.895,1.48318,25.3507
7.896,1.51899,25.6665
7.897,1.60388,25.9685
7.898,1.65708,26.2399
7.899,1.74613,26.5142
7.900,1.78898,26.8185
7.901,1.85596,27.1232
7.902,1.92481,27.4554
7.903,2.03868,27.8927
7.904,2.14223,28.3815
7.905,2.2902,28.9637
7.906,2.44064,29.5947
7.907,2.6084,30.3016
7.908,2.75635,31.0737
7.909,2.91469,31.8555
7.910,3.05713,32.6364
7.911,3.20457,33.2913
7.912,3.34182,33.8172
7.913,3.49099,34.2354
7.914,3.61575,34.5481
7.915,3.76683,34.8203
7.916,3.89186,35.0608
7.917,4.03006,35.2485
7.918,4.15843,35.4321
7.919,4.30989,35.6269
7.920,4.41011,35.8247
7.921,4.52977,36.0888
7.922,4.63886,36.3614
7.923,4.74835,36.7319
7.924,4.81449,37.1296
7.925,4.92457,37.5497
7.926,5.01046,37.9647
7.927,5.0849,38.2604
7.928,5.13975,38.4408
7.929,5.20283,38.4695
7.930,5.23881,38.3849
7.931,5.28814,38.2443
7.932,5.33481,38.0388
7.933,5.3614,37.7794
7.934,5.38283,37.4912
7.935,5.40894,37.1379
7.936,5.43467,36.8269
7.937,5.46415,36.627
7.938,5.48521,36.4874
7.939,5.53962,36.4547
7.940,5.62302,36.4597
7.941,5.80118,36.5803
7.942,6.11261,36.7701
7.943,6.67744,36.9918
7.944,7.5682,37.2146
7.945,9.00647,37.3105
7.946,11.6026,37.3426
7.947,16.4555,37.3927
7.948,22.3908,37.3938
7.949,28.6649,37.3482
7.950,35.1941,37.2453
7.951,41.8754,37.1037
7.952,48.3635,37.0176
7.953,54.5352,37.0131
7.954,60.446,37.0801
7.955,66.1398,37.2678
7.956,71.6854,37.4521
7.957,77.1236,37.6893
7.958,82.2079,37.8762
7.959,86.4028,38.018
7.960,89.4673,38.0921
7.961,91.4924,38.0359
7.962,92.6653,37.8859
7.963,93.3155,37.6505
7.964,93.713,37.272
7.965,93.9867,36.7835
7.966,94.1747,36.133
7.967,94.3596,35.3245
7.968,94.4824,34.4806
7.969,94.5674,33.6094
7.970,94.5417,32.7869
7.971,94.4172,32.0065
7.972,94.1528,31.2403
7.973,93.7835,30.5179
7.974,93.3039,29.7748
7.975,92.7175,29.0423
7.976,92.0026,28.3292
7.977,91.1766,27.6148
7.978,90.2465,26.9207
7.979,89.2187,26.1816
7.980,88.0565,25.4728
7.981,86.8166,24.8201
7.982,85.4687,24.1251
7.983,84.0532,23.4251
7.984,82.5671,22.734
7.985,80.9885,22.0706
7.986,79.1982,21.601
7.987,77.0709,21.3
7.988,74.1236,21.0988
7.989,68.9867,21.0174
7.990,62.6001,21.0028
7.991,57.1807,21.1034
7.992,52.1887,21.2215
7.993,47.2295,21.3703
7.994,42.2411,21.5227
7.995,37.4303,21.6192
7.996,32.9655,21.6974
7.997,28.8326,21.7147
7.998,24.9701,21.6898
7.999,21.4384,21.6661
8.000,18.2136,21.6307
8.001,15.3034,21.6037
8.002,12.7492,21.6768
8.003,10.4914,21.839
8.004,8.62069,22.0883
8.005,7.11671,22.4063
8.006,5.93294,22.7563
8.007,5.05749,23.1636
8.008,4.45219,23.607
8.009,4.04031,24.1223
8.010,3.81825,24.6248
8.011,3.68305,25.0598
8.012,3.5987,25.4699
8.013,3.57913,25.7729
8.014,3.58168,26.0697
8.015,3.59984,26.3751
8.016,3.61153,26.6803
8.017,3.64308,27.0153
8.018,3.68935,27.3827
8.019,3.74696,27.7796
8.020,3.8488,28.2836
8.021,3.97685,28.8137
8.022,4.10322,29.4049
8.023,4.21383,30.0705
8.024,4.31959,30.776
8.025,4.42933,31.5614
8.026,4.55043,32.3162
8.027,4.66156,33.0205
8.028,4.80328,33.6131
8.029,4.91468,34.0226
8.030,5.03912,34.3612
8.031,5.14508,34.625
8.032,5.27469,34.8217
8.033,5.38985,34.9921
8.034,5.50365,35.1117
8.035,5.60723,35.198
8.036,5.72641,35.3469
8.037,5.81936,35.5144
8.038,5.91406,35.791
8.039,5.99863,36.1041
8.040,6.09636,36.4846
8.041,6.16647,36.9436
8.042,6.23589,37.4035
8.043,6.28222,37.8522
8.044,6.34122,38.151
8.045,6.35275,38.2669
8.046,6.37703,38.2914
8.047,6.4105,38.2042
8.048,6.43256,38.0757
8.049,6.43212,37.9102
8.050,6.44155,37.6604
8.051,6.44357,37.3924
8.052,6.44898,37.1593
8.053,6.44745,36.9521
8.054,6.46356,36.867
8.055,6.49919,36.8012
8.056,6.58961,36.8565
8.057,6.73515,37.014
8.058,7.01836,37.2088
8.059,7.48934,37.4499
8.060,8.28584,37.6325
8.061,9.56955,37.7697
8.062,11.8068,37.8669
8.063,16.0657,37.8837
8.064,21.8237,37.8942
8.065,28.1986,37.8942
8.066,35.0458,37.8104
8.067,42.0254,37.7144
8.068,48.9054,37.5992
8.069,55.402,37.5236
8.070,61.5237,37.5963
8.071,67.4158,37.7154
8.072,73.2536,37.9137
8.073,79.0383,38.1256
8.074,84.3345,38.3358
8.075,88.4534,38.549
8.076,91.386,38.7092
8.077,93.2826,38.8086
8.078,94.4372,38.7762
8.079,95.1516,38.6254
8.080,95.6652,38.3828
8.081,96.0436,38.0071
8.082,96.3905,37.4422
8.083,96.6476,36.7373
8.084,96.842,35.8694
8.085,96.9522,34.9676
8.086,96.9367,34.0968
8.087,96.7645,33.2254
8.088,96.4813,32.42
8.089,96.0198,31.6114
8.090,95.4191,30.8085
8.091,94.7076,30.0013
8.092,93.8801,29.1993
8.093,92.9239,28.4123
8.094,91.8796,27.5832
8.095,90.7304,26.7764
8.096,89.4991,26.0135
8.097,88.1712,25.2318
8.098,86.7684,24.4401
8.099,85.2681,23.6521
8.100,83.7195,22.8507
8.101,82.0949,22.1273
8.102,80.3589,21.4953
8.103,78.3755,21.016
8.104,75.9154,20.7389
8.105,72.0119,20.5661
8.106,65.7466,20.5099
8.107,59.5443,20.5344
8.108,54.2584,20.6521
8.109,49.142,20.8298
8.110,43.995,21.0113
8.111,38.9369,21.1986
8.112,34.2154,21.2826
8.113,29.8394,21.3352
8.114,25.7072,21.3513
8.115,21.9125,21.3519
8.116,18.5045,21.3327
8.117,15.3913,21.3403
8.118,12.6401,21.3611
8.119,10.2508,21.4735
8.120,8.2309,21.6702
8.121,6.58329,21.9357
8.122,5.34077,22.2873
8.123,4.42556,22.6932
8.124,3.81916,23.1941
8.125,3.42409,23.7217
8.126,3.18152,24.2585
8.127,3.07647,24.7945
8.128,3.04527,25.2086
8.129,3.0479,25.5884
8.130,3.05301,25.8906
8.131,3.05822,26.1956
8.132,3.09183,26.5369
8.133,3.13408,26.8911
8.134,3.18981,27.2643
8.135,3.25836,27.7151
8.136,3.33944,28.2266
8.137,3.435,28.8249
8.138,3.56904,29.4935
8.139,3.70215,30.198
8.140,3.82959,30.9857
8.141,3.95681,31.7892
8.142,4.07518,32.6667
8.143,4.18352,33.5078
8.144,4.2785,34.2126
8.145,4.3899,34.8225
8.146,4.49,35.2472
8.147,4.59056,35.5886
8.148,4.69913,35.8753
8.149,4.78498,36.0751
8.150,4.8846,36.2098
8.151,4.96372,36.3102
8.152,5.04509,36.385
8.153,5.14274,36.5421
8.154,5.21754,36.706
8.155,5.29145,36.9402
8.156,5.36156,37.2672
8.157,5.41766,37.6312
8.158,5.47486,38.0909
8.159,5.53015,38.5256
8.160,5.57879,38.899
8.161,5.60406,39.1859
8.162,5.61939,39.2562
8.163,5.65378,39.2485
8.164,5.6777,39.1568
8.165,5.6926,38.9908
8.166,5.70686,38.8085
8.167,5.72838,38.5789
8.168,5.72246,38.3308
8.169,5.74905,38.184
8.170,5.74793,38.0665
8.171,5.7775,38.0762
8.172,5.83376,38.1609
8.173,5.95372,38.3076
8.174,6.18248,38.5734
8.175,6.57409,38.8514
8.176,7.23151,39.1801
8.177,8.32119,39.4489
8.178,10.0359,39.6045
8.179,13.2978,39.7026
8.180,18.2292,39.7003
8.181,24.0642,39.6374
8.182,30.4522,39.5803
8.183,37.0937,39.3857
8.184,43.6773,39.1566
8.185,50.0855,38.9617
8.186,56.2105,38.7931
8.187,62.0859,38.7476
8.188,67.8123,38.7487
8.189,73.4164,38.774
8.190,78.7778,38.8484
8.191,83.3966,38.8904
8.192,86.7709,38.9361
8.193,89.0641,38.8862
8.194,90.42,38.7662
8.195,91.1575,38.5771
8.196,91.6003,38.2758
8.197,91.8924,37.8537
8.198,92.0909,37.3521
8.199,92.2626,36.6226
8.200,92.3534,35.7599
8.201,92.3782,34.7951
8.202,92.3096,33.7887
8.203,92.1472,32.8974
8.204,91.8348,32.0174
8.205,91.3664,31.2068
8.206,90.7699,30.4166
8.207,90.0565,29.6284
8.208,89.229,28.874
8.209,88.3365,28.1116
8.210,87.341,27.3706
8.211,86.2239,26.6273
8.212,85.0448,25.8683
8.213,83.7628,25.143
8.214,82.3838,24.428
8.215,80.9863,23.6775
8.216,79.5278,22.9545
8.217,77.985,22.1866
8.218,76.3243,21.4756
8.219,74.4858,20.908
8.220,72.2172,20.467
8.221,68.8384,20.2346
8.222,62.9874,20.1214
8.223,56.6457,20.094
8.224,51.3313,20.1772
8.225,46.3456,20.3176
8.226,41.3726,20.5359
8.227,36.4406,20.7185
8.228,31.7549,20.8986
8.229,27.4617,21.0303
8.230,23.4981,21.1277
8.231,19.8572,21.1859
8.232,16.5161,21.2548
8.233,13.5232,21.3034
8.234,10.8858,21.3944
8.235,8.6141,21.5292
8.236,6.68175,21.7415
8.237,5.09088,22.0586
8.238,3.85978,22.4246
8.239,2.97632,22.8579
8.240,2.3712,23.3631
8.241,2.01324,23.9385
8.242,1.8238,24.5466
8.243,1.77763,25.1069
8.244,1.80561,25.642
8.245,1.88156,26.0399
8.246,1.93245,26.3581
8.247,2.02261,26.6771
8.248,2.08428,26.9957
8.249,2.15665,27.3155
8.250,2.23064,27.6545
8.251,2.31306,28.0049
8.252,2.40709,28.4194
8.253,2.5455,28.9159
8.254,2.66774,29.4651
8.255,2.79564,30.1187
8.256,2.94417,30.8112
8.257,3.10492,31.5786
8.258,3.25403,32.3742
8.259,3.42131,33.1913
8.260,3.56127,33.9787
8.261,3.69984,34.5842
8.262,3.84442,35.0773
8.263,3.98891,35.467
8.264,4.1047,35.7706
8.265,4.22591,36.0129
8.266,4.33926,36.1864
8.267,4.45611,36.2897
8.268,4.55649,36.389
8.269,4.63584,36.4867
8.270,4.71521,36.6318
8.271,4.82477,36.8507
8.272,4.89894,37.1021
8.273,4.9827,37.45
8.274,5.03071,37.8199
8.275,5.07498,38.2821
8.276,5.10351,38.7172
8.277,5.14283,38.9517
8.278,5.15271,39.0873
8.279,5.1829,39.0562
8.280,5.203,38.9237
8.281,5.24393,38.7446
8.282,5.25051,38.4982
8.283,5.25134,38.1984
8.284,5.25296,37.8871
8.285,5.27337,37.5599
8.286,5.30257,37.3676
8.287,5.35998,37.2933
8.288,5.41122,37.2965
8.289,5.51811,37.432
8.290,5.70405,37.6184
8.291,6.05264,37.9056
8.292,6.64533,38.2068
8.293,7.59888,38.5104
8.294,9.09469,38.7966
8.295,11.8237,38.9837
8.296,16.3748,39.1051
8.297,21.907,39.1772
8.298,28.0086,39.1532
8.299,34.4948,39.1067
8.300,41.0536,38.9634
8.301,47.3785,38.7731
8.302,53.4209,38.6626
8.303,59.2399,38.623
8.304,64.9083,38.6366
8.305,70.4765,38.7165
8.306,75.8476,38.7763
8.307,80.5438,38.8728
8.308,84.0526,38.9131
8.309,86.4499,38.9466
8.310,87.9323,38.8967
8.311,88.7947,38.7235
8.312,89.32,38.4461
8.313,89.6666,38.0595
8.314,89.9228,37.5225
8.315,90.1113,36.9021
8.316,90.2306,36.0499
8.317,90.2669,35.0498
8.318,90.2148,34.0805
8.319,90.0466,33.1037
8.320,89.7548,32.2348
8.321,89.3262,31.3924
8.322,88.7651,30.5669
8.323,88.0899,29.7779
8.324,87.3362,29.004
8.325,86.4746,28.2858
8.326,85.5235,27.581
8.327,84.4179,26.8775
8.328,83.2502,26.1979
8.329,82.024,25.4878
8.330,80.7264,24.758
8.331,79.3781,24.0503
8.332,77.9597,23.3062
8.333,76.5217,22.5888
8.334,75.0043,21.9003
8.335,73.2919,21.2763
8.336,71.2457,20.8293
8.337,68.3727,20.5196
8.338,63.2967,20.3393
8.339,56.719,20.261
8.340,51.188,20.2454
8.341,46.2057,20.3522
8.342,41.2735,20.49
8.343,36.2882,20.6897
8.344,31.4811,20.8545
8.345,27.091,20.9545
8.346,23.1034,21.0245
8.347,19.4396,21.0675
8.348,16.0985,21.0929
8.349,13.1252,21.1402
8.350,10.5346,21.1758
8.351,8.27616,21.2608
8.352,6.32699,21.4491
8.353,4.73703,21.72
8.354,3.48074,22.0963
8.355,2.55011,22.5421
8.356,1.93404,23.0273
8.357,1.54381,23.5844
8.358,1.34996,24.1599
8.359,1.29232,24.7722
8.360,1.29104,25.3104
8.361,1.34139,25.7594
8.362,1.40422,26.1722
8.363,1.50168,26.5077
8.364,1.5743,26.8535
8.365,1.6324,27.2095
8.366,1.71988,27.5458
8.367,1.81054,27.8978
8.368,1.92157,28.2859
8.369,2.03494,28.7093
8.370,2.19075,29.237
8.371,2.36026,29.8012
8.372,2.51973,30.455
8.373,2.684,31.1794
8.374,2.87091,31.9582
8.375,3.04334,32.782
8.376,3.20344,33.5432
8.377,3.35253,34.2277
8.378,3.51556,34.7354
8.379,3.65581,35.084
8.380,3.81836,35.3742
8.381,3.9468,35.5845
8.382,4.10181,35.7518
8.383,4.23152,35.8985
8.384,4.36777,35.977
8.385,4.48463,36.0449
8.386,4.61765,36.1956
8.387,4.72168,36.3751
8.388,4.82363,36.6416
8.389,4.91501,36.9254
8.390,4.99571,37.2943
8.391,5.04575,37.6965
8.392,5.10911,38.0936
8.393,5.15194,38.4605
8.394,5.19538,38.6656
8.395,5.21695,38.7389
8.396,5.2525,38.6904
8.397,5.27481,38.5283
8.398,5.29893,38.2983
8.399,5.30603,38.0131
8.400,5.33113,37.6658
8.401,5.35205,37.3443
8.402,5.37406,37.0627
8.403,5.41504,36.8379
8.404,5.4596,36.7557
8.405,5.53272,36.7322
8.406,5.71213,36.8172
8.407,6.02365,36.9679
8.408,6.56366,37.2419
8.409,7.45761,37.5742
8.410,8.89808,37.8561
8.411,11.4782,38.1063
8.412,16.2384,38.2808
8.413,22.0999,38.3697
8.414,28.3971,38.4144
8.415,34.9397,38.381
8.416,41.665,38.2834
8.417,48.1922,38.1566
8.418,54.4206,38.0023
8.419,60.2976,37.9059
8.420,66.0046,37.9439
8.421,71.6105,38.0257
8.422,77.1024,38.1828
8.423,82.2006,38.2951
8.424,86.3288,38.4006
8.425,89.2407,38.4652
8.426,91.1004,38.4714
8.427,92.1604,38.3856
8.428,92.7483,38.1449
8.429,93.0933,37.7904
8.430,93.3617,37.3536
8.431,93.5608,36.7706
8.432,93.7104,36.0624
8.433,93.8246,35.2171
8.434,93.8845,34.2339
8.435,93.8645,33.2533
8.436,93.7465,32.2786
8.437,93.4874,31.3602
8.438,93.1313,30.5096
8.439,92.6442,29.68
8.440,92.0516,28.9093
8.441,91.3428,28.15
8.442,90.5347,27.4247
8.443,89.6109,26.7536
8.444,88.6126,26.0817
8.445,87.4875,25.4375
8.446,86.2554,24.7814
8.447,84.9232,24.1337
8.448,83.5206,23.5422
8.449,82.0403,22.907
8.450,80.444,22.2539
8.451,78.6899,21.6819
8.452,76.6434,21.2009
8.453,73.8612,20.887
8.454,69.0189,20.7256
8.455,62.5737,20.6613
8.456,57.0009,20.7256
8.457,51.9838,20.8248
8.458,47.0147,20.9939
8.459,42.0264,21.1873
8.460,37.1791,21.3814
8.461,32.6881,21.542
8.462,28.5563,21.5856
8.463,24.7076,21.6115
8.464,21.1781,21.6201
8.465,17.9725,21.6095
8.466,15.0521,21.6216
8.467,12.4491,21.6563
8.468,10.1826,21.7266
8.469,8.26738,21.9076
8.470,6.71562,22.1725
8.471,5.51577,22.506
8.472,4.66108,22.9083
8.473,4.06121,23.3399
8.474,3.68881,23.8481
8.475,3.46694,24.3655
8.476,3.36302,24.888
8.477,3.34631,25.3868
8.478,3.34348,25.7642
8.479,3.34828,26.1362
8.480,3.36583,26.4649
8.481,3.40221,26.7906
8.482,3.42149,27.1359
8.483,3.49067,27.468
8.484,3.56278,27.8024
8.485,3.66388,28.2049
8.486,3.76343,28.6478
8.487,3.8968,29.2072
8.488,4.01519,29.8345
8.489,4.13019,30.4973
8.490,4.24624,31.2261
8.491,4.3744,31.969
8.492,4.48586,32.7582
8.493,4.59394,33.4635
8.494,4.72049,34.0326
8.495,4.84832,34.4952
8.496,4.97513,34.786
8.497,5.09915,35.0094
8.498,5.19728,35.1902
8.499,5.31171,35.32
8.500,5.42951,35.4412
8.501,5.5278,35.5351
8.502,5.64153,35.5923
8.503,5.75254,35.7676
8.504,5.83159,35.9708
8.505,5.91431,36.2854
8.506,5.99392,36.6869
8.507,6.05382,37.1071
8.508,6.11072,37.5632
8.509,6.17044,37.9582
8.510,6.19474,38.2799
8.511,6.2356,38.4746
8.512,6.23446,38.4935
8.513,6.26375,38.4352
8.514,6.27617,38.2829
8.515,6.28237,38.0571
8.516,6.29324,37.8081
8.517,6.29716,37.5063
8.518,6.29469,37.1923
8.519,6.32498,36.9927
8.520,6.35443,36.8286
8.521,6.42452,36.7803
8.522,6.55296,36.7847
8.523,6.82607,36.8851
8.524,7.30342,37.0938
8.525,8.09688,37.3637
8.526,9.33279,37.6987
8.527,11.5024,37.9551
8.528,15.6508,38.1142
8.529,21.3442,38.2259
8.530,27.7307,38.2798
8.531,34.6242,38.3003
8.532,41.6247,38.3051
8.533,48.3818,38.2016
8.534,54.8239,38.0855
8.535,60.9845,38.0076
8.536,66.9193,37.964
8.537,72.7751,38.0645
8.538,78.5091,38.1982
8.539,83.8172,38.3594
8.540,88.0146,38.5115
8.541,91.027,38.605
8.542,92.9731,38.6807
8.543,94.1922,38.6808
8.544,94.9254,38.6009
8.545,95.4481,38.4164
8.546,95.8525,38.0933
8.547,96.1918,37.6147
8.548,96.4874,37.0038
8.549,96.7285,36.2135
8.550,96.8709,35.3185
8.551,96.9174,34.3185
8.552,96.802,33.2964
8.553,96.5586,32.3497
8.554,96.1756,31.4201
8.555,95.6919,30.5489
8.556,95.0666,29.6789
8.557,94.3374,28.8391
8.558,93.4926,28.0415
8.559,92.5348,27.2749
8.560,91.4716,26.5505
8.561,90.3154,25.8286
8.562,89.0376,25.1284
8.563,87.6809,24.4704
8.564,86.2669,23.8179
8.565,84.7755,23.1735
8.566,83.1956,22.5428
8.567,81.4984,21.8887
8.568,79.5471,21.3491
8.569,77.1306,20.979
8.570,73.3042,20.7431
8.571,67.1361,20.6461
8.572,60.9582,20.6148
8.573,55.698,20.6644
8.574,50.5999,20.7793
8.575,45.4817,20.9447
8.576,40.4388,21.15
8.577,35.7226,21.2857
8.578,31.331,21.3985
8.579,27.245,21.4068
8.580,23.4435,21.3893
8.581,19.9741,21.3907
8.582,16.8529,21.4068
8.583,14.0576,21.4165
8.584,11.5337,21.4786
8.585,9.38707,21.6114
8.586,7.67427,21.8296
8.587,6.35552,22.0871
8.588,5.39281,22.3816
8.589,4.71146,22.7497
8.590,4.25901,23.1625
8.591,3.95805,23.6509
8.592,3.81116,24.1724
8.593,3.74303,24.668
8.594,3.70485,25.1511
8.595,3.69044,25.5045
8.596,3.67264,25.8518
8.597,3.67458,26.2012
8.598,3.67337,26.5538
8.599,3.72222,26.952
8.600,3.7761,27.3812
8.601,3.86897,27.83
8.602,3.97397,28.3585
8.603,4.10472,28.963
8.604,4.22866,29.6414
8.605,4.32676,30.3871
8.606,4.43116,31.1473
8.607,4.52962,31.9808
8.608,4.61805,32.8041
8.609,4.70017,33.6342
8.610,4.80686,34.3768
8.611,4.91163,34.8911
8.612,5.0009,35.3137
8.613,5.1011,35.6115
8.614,5.17755,35.8301
8.615,5.27515,36.0228
8.616,5.35538,36.1414
8.617,5.43239,36.1867
8.618,5.53727,36.2664
8.619,5.60595,36.348
8.620,5.69821,36.5488
8.621,5.76189,36.8273
8.622,5.80103,37.1391
8.623,5.86754,37.5317
8.624,5.92152,37.9252
8.625,5.96637,38.353
8.626,6.0046,38.6829
8.627,6.0264,38.8481
8.628,6.03009,38.9576
8.629,6.0412,38.8981
8.630,6.04439,38.7795
8.631,6.07025,38.6139
8.632,6.06533,38.3931
8.633,6.06429,38.192
8.634,6.06767,37.9996
8.635,6.06776,37.7965
8.636,6.09343,37.7413
8.637,6.13945,37.7581
8.638,6.26156,37.8796
8.639,6.47942,38.0986
8.640,6.87591,38.3453
8.641,7.53255,38.6946
8.642,8.61373,39.0419
8.643,10.4057,39.406
8.644,13.8016,39.6877
8.645,18.7852,39.8204
8.646,24.6917,39.9016
8.647,31.1741,39.9316
8.648,37.9364,39.8657
8.649,44.6863,39.7836
8.650,51.1958,39.5905
8.651,57.3965,39.3715
8.652,63.3483,39.2516
8.653,69.19,39.1675
8.654,74.9587,39.1664
8.655,80.4397,39.2092
8.656,85.0167,39.208
8.657,88.3227,39.223
8.658,90.5216,39.1927
8.659,91.7968,39.1602
8.660,92.5491,39.0288
8.661,92.9856,38.7779
8.662,93.2819,38.4213
8.663,93.4959,37.9555
8.664,93.6624,37.3208
8.665,93.7696,36.5712
8.666,93.8183,35.6349
8.667,93.7477,34.6028
8.668,93.5742,33.5661
8.669,93.2575,32.5174
8.670,92.7896,31.5988
8.671,92.2019,30.7082
8.672,91.47,29.8885
8.673,90.6273,29.1102
8.674,89.7183,28.3189
8.675,88.7145,27.5816
8.676,87.6192,26.8648
8.677,86.4269,26.1687
8.678,85.1268,25.4843
8.679,83.7387,24.783
8.680,82.3271,24.1057
8.681,80.8448,23.4595
8.682,79.3179,22.7745
8.683,77.6836,22.1243
8.684,75.872,21.4723
8.685,73.653,20.9083
8.686,70.4479,20.5402
8.687,64.7983,20.2985
8.688,58.275,20.206
8.689,52.8172,20.2244
8.690,47.7471,20.3105
8.691,42.6823,20.4943
8.692,37.6508,20.6965
8.693,32.8889,20.9505
8.694,28.5528,21.1502
8.695,24.5017,21.3118
8.696,20.7901,21.4196
8.697,17.3913,21.502
8.698,14.3688,21.5653
8.699,11.6668,21.6489
8.700,9.30986,21.7051
8.701,7.30214,21.8168
