Time C1,Pressure C1, Volume C1,Time C2,Pressure C2, Volume C2,Time C3,Pressure C3, Volume C3
0.705,88.2265,11.7729,0.52,3.89075,37.1849,2.777,5.92564,13.5666
0.706,86.5043,10.9265,0.521,3.94219,37.6607,2.778,4.56736,14.0055
0.707,83.9735,10.1316,0.522,4.0647,38.1587,2.779,3.54168,14.4914
0.708,80.5331,9.42141,0.523,4.3398,38.6609,2.78,2.81411,15.0314
0.709,76.1568,8.80997,0.524,4.78893,39.1673,2.781,2.40293,15.6155
0.71,70.9537,8.3018,0.525,5.50171,39.7097,2.782,2.20141,16.2666
0.711,64.8837,7.84543,0.526,6.53958,40.2808,2.783,2.15017,16.9354
0.712,57.6725,7.46018,0.527,7.99026,40.8509,2.784,2.17878,17.6403
0.713,50.2501,7.10793,0.528,10.1858,41.4012,2.785,2.23995,18.3806
0.714,43.5411,6.81174,0.529,13.8237,41.9272,2.786,2.30739,19.1615
0.715,37.2542,6.57715,0.53,18.0446,42.4049,2.787,2.371,19.9592
0.716,31.275,6.42151,0.531,22.1589,42.8263,2.788,2.42207,20.7694
0.717,25.8291,6.31744,0.532,26.3154,43.1819,2.789,2.44307,21.5938
0.718,21.1529,6.28283,0.533,30.3937,43.4759,2.79,2.47218,22.4291
0.719,17.1626,6.31261,0.534,34.1821,43.71,2.791,2.49962,23.2626
0.72,13.7904,6.4218,0.535,37.5987,43.8951,2.792,2.47875,24.09
0.721,10.9021,6.56633,0.536,40.6446,43.9955,2.793,2.49263,24.8785
0.722,8.42015,6.7728,0.537,43.341,43.9633,2.794,2.50361,25.6346
0.723,6.37919,7.01255,0.538,45.6192,43.8262,2.795,2.50375,26.4391
0.724,4.76139,7.3033,0.539,47.4862,43.5951,2.796,2.50628,27.2755
0.725,3.52773,7.61265,0.54,48.9796,43.2668,2.797,2.54831,28.1168
0.726,2.6343,7.95884,0.541,50.1814,42.849,2.798,2.5683,28.9472
0.727,2.06556,8.32662,0.542,51.1296,42.3215,2.799,2.60816,29.7302
0.728,1.7482,8.72801,0.543,51.9371,41.6731,2.8,2.63057,30.4648
0.729,1.64941,9.14642,0.544,52.5787,40.9124,2.801,2.67143,31.1733
0.73,1.64702,9.59252,0.545,53.0698,40.0513,2.802,2.70953,31.8514
0.731,1.68871,10.0505,0.546,53.4103,39.0933,2.803,2.77443,32.6582
0.732,1.75848,10.5195,0.547,53.6363,38.0395,2.804,2.82366,33.5184
0.733,1.83692,10.9716,0.548,53.6995,36.896,2.805,2.87846,34.165
0.734,1.92072,11.4107,0.549,53.6236,35.6735,2.806,2.92921,34.6323
0.735,1.97772,11.8757,0.55,53.4029,34.4023,2.807,2.99091,35.0489
0.736,2.02143,12.3353,0.551,53.1014,33.1284,2.808,3.04209,35.4192
0.737,2.06246,12.8083,0.552,52.7002,31.8737,2.809,3.11109,35.763
0.738,2.06844,13.2882,0.553,52.1851,30.6979,2.81,3.16909,36.0823
0.739,2.07521,13.7637,0.554,51.604,29.5717,2.811,3.22451,36.3715
0.74,2.06808,14.214,0.555,51.0151,28.5299,2.812,3.27786,36.6278
0.741,2.07154,14.6692,0.556,50.4482,27.5149,2.813,3.33671,36.916
0.742,2.06134,15.1262,0.557,49.9872,26.4993,2.814,3.37125,37.2138
0.743,2.07406,15.581,0.558,49.5877,25.5134,2.815,3.4148,37.5204
0.744,2.07455,16.0136,0.559,49.3046,24.5528,2.816,3.44657,37.8311
0.745,2.08816,16.4364,0.56,48.9981,23.6597,2.817,3.48786,38.1303
0.746,2.08295,16.8374,0.561,48.554,22.8756,2.818,3.51557,38.4055
0.747,2.09782,17.2292,0.562,47.928,22.1642,2.819,3.54433,38.709
0.748,2.10301,17.5955,0.563,47.1546,21.5086,2.82,3.55572,39.0496
0.749,2.12611,17.9983,0.564,46.2097,20.9243,2.821,3.59104,39.4911
0.75,2.1429,18.4614,0.565,45.1398,20.4178,2.822,3.6067,39.9495
0.751,2.16631,18.8638,0.566,43.9304,19.965,2.823,3.61802,40.4125
0.752,2.20965,19.1497,0.567,42.5968,19.5228,2.824,3.60376,40.8591
0.753,2.2837,19.4327,0.568,41.1147,19.1205,2.825,3.60796,41.295
0.754,2.34635,19.6945,0.569,39.5404,18.7477,2.826,3.61198,41.6768
0.755,2.41763,19.9984,0.57,37.7708,18.4209,2.827,3.6188,41.987
0.756,2.50922,20.3219,0.571,35.4802,18.1259,2.828,3.59252,42.2342
0.757,2.59387,20.6689,0.572,32.5012,17.8773,2.829,3.58207,42.4192
0.758,2.68375,21.0153,0.573,29.7806,17.6627,2.83,3.59562,42.5375
0.759,2.80028,21.3977,0.574,27.3795,17.4821,2.831,3.62984,42.6194
0.76,2.88454,21.793,0.575,25.0712,17.324,2.832,3.74607,42.6553
0.761,2.99815,22.2154,0.576,22.5957,17.1878,2.833,4.0464,42.6411
0.762,3.08506,22.6495,0.577,20.0764,17.0474,2.834,4.60342,42.621
0.763,3.20283,23.076,0.578,17.8451,16.929,2.835,5.53584,42.643
0.764,3.32818,23.4765,0.579,16.1466,16.8139,2.836,6.93409,42.6058
0.765,3.42331,23.8671,0.58,14.7587,16.7183,2.837,8.79183,42.5434
0.766,3.47729,24.232,0.581,13.5071,16.6339,2.838,11.231,42.4262
0.767,3.51855,24.5672,0.582,12.3583,16.577,2.839,14.5496,42.2653
0.768,3.53252,24.8532,0.583,11.3196,16.5329,2.84,18.6175,42.0759
0.769,3.56462,25.1499,0.584,10.3655,16.5222,2.841,23.123,41.886
0.77,3.58479,25.4481,0.585,9.438,16.5418,2.842,27.8366,41.6584
0.771,3.59964,25.7853,0.586,8.59917,16.5948,2.843,32.6633,41.4032
0.772,3.58108,26.1556,0.587,7.65207,16.6549,2.844,37.5077,40.8965
0.773,3.61349,26.5405,0.588,6.59912,16.753,2.845,42.2369,40.1741
0.774,3.6039,26.9349,0.589,5.63946,16.899,2.846,46.5135,39.4721
0.775,3.6015,27.3415,0.59,4.80037,17.0946,2.847,50.3465,38.8493
0.776,3.57487,27.7499,0.591,4.16052,17.3242,2.848,53.7122,38.1669
0.777,3.58146,28.2299,0.592,3.7015,17.5891,2.849,56.6458,37.4301
0.778,3.63849,28.7552,0.593,3.4695,17.8958,2.85,59.0831,36.606
0.779,3.81501,29.3502,0.594,3.39712,18.2277,2.851,61.0905,35.7109
0.78,4.15593,30.0091,0.595,3.48109,18.5604,2.852,62.7494,34.7747
0.781,4.7766,30.751,0.596,3.60612,18.896,2.853,64.1329,33.8142
0.782,5.73608,31.531,0.597,3.7017,19.2319,2.854,65.2542,32.7831
0.783,7.1399,32.3412,0.598,3.74035,19.5797,2.855,66.1814,31.7049
0.784,9.23582,33.1598,0.599,3.74542,19.9409,2.856,66.8785,30.5995
0.785,12.5989,33.991,0.6,3.7259,20.3224,2.857,67.3737,29.4739
0.786,17.3232,34.7964,0.601,3.72681,20.7102,2.858,67.7158,28.3863
0.787,23.0479,35.5568,0.602,3.6886,21.0963,2.859,67.8859,27.3317
0.788,29.6316,36.2513,0.603,3.64677,21.4623,2.86,67.9284,26.2758
0.789,36.5743,36.9142,0.604,3.60201,21.8335,2.861,67.8444,25.2283
0.79,43.6218,37.457,0.605,3.58137,22.2061,2.862,67.6243,24.1392
0.791,50.7987,37.8137,0.606,3.54763,22.5694,2.863,67.3213,23.0431
0.792,57.5934,38.0815,0.607,3.53483,22.8905,2.864,66.9252,21.9335
0.793,63.3022,38.3402,0.608,3.53184,23.208,2.865,66.3499,20.8232
0.794,67.6988,38.5042,0.609,3.53133,23.5118,2.866,65.6185,19.7159
0.795,70.9282,38.5917,0.61,3.52796,23.8148,2.867,64.6756,18.6234
0.796,73.0643,38.5505,0.611,3.53435,24.0867,2.868,63.5266,17.5812
0.797,74.5062,38.3687,0.612,3.54131,24.3638,2.869,62.1558,16.5992
0.798,75.5647,38.045,0.613,3.56157,24.6179,2.87,60.5166,15.7024
0.799,76.4889,37.6102,0.614,3.5843,24.8881,2.871,58.6192,14.8862
0.8,77.3309,37.0328,0.615,3.60753,25.1632,2.872,56.4111,14.1395
0.801,78.1723,36.3176,0.616,3.6344,25.4497,2.873,53.9223,13.4722
0.802,79.0232,35.4453,0.617,3.64469,25.7103,2.874,51.1233,12.9122
0.803,79.8747,34.4111,0.618,3.63635,25.9911,2.875,47.9811,12.448
0.804,80.7037,33.2399,0.619,3.65879,26.2608,2.876,44.5191,12.0698
0.805,81.55,31.9621,0.62,3.67315,26.5735,2.877,40.6121,11.7836
0.806,82.3581,30.5795,0.621,3.68694,26.9393,2.878,35.7687,11.5513
0.807,83.1562,29.118,0.622,3.71744,27.3331,2.879,30.4426,11.3662
0.808,83.945,27.6147,0.623,3.74382,27.695,2.88,25.5446,11.2555
0.809,84.7404,26.1123,0.624,3.75989,28.09,2.881,21.312,11.2169
0.81,85.5128,24.5923,0.625,3.7888,28.5061,2.882,17.6965,11.2581
0.811,86.3092,23.0807,0.626,3.81571,28.9659,2.883,14.5395,11.3649
0.812,87.1112,21.5607,0.627,3.85537,29.4694,2.884,11.8071,11.5626
0.813,87.9406,20.052,0.628,3.89461,30.0312,2.885,9.469,11.8404
0.814,88.7293,18.585,0.629,3.91968,30.6115,2.886,7.4291,12.1978
0.815,89.4569,17.1824,0.63,3.95101,31.2167,2.887,5.74486,12.6586
0.816,90.0574,15.8812,0.631,3.97146,31.8254,2.888,4.44099,13.1505
0.817,90.4259,14.7092,0.632,3.99366,32.4587,2.889,3.45732,13.6552
0.818,90.4989,13.639,0.633,4.02678,33.0577,2.89,2.80018,14.2111
0.819,90.1998,12.6805,0.634,4.04482,33.6794,2.891,2.42687,14.8382
0.82,89.4133,11.8082,0.635,4.07126,34.3561,2.892,2.2585,15.5164
0.821,88.0282,11.0149,0.636,4.08101,35.0631,2.893,2.22583,16.2382
0.822,85.8711,10.2969,0.637,4.09661,35.7655,2.894,2.25644,16.9978
0.823,82.9017,9.65067,0.638,4.11015,36.4608,2.895,2.32236,17.7973
0.824,79.0302,9.06434,0.639,4.13517,37.1049,2.896,2.37835,18.6019
0.825,74.2629,8.53057,0.64,4.15609,37.7348,2.897,2.40561,19.3847
0.826,68.6936,8.04837,0.641,4.15639,38.3415,2.898,2.43845,20.1924
0.827,62.0861,7.59766,0.642,4.16443,38.9357,2.899,2.46527,21.0214
0.828,54.5892,7.22479,0.643,4.18247,39.4683,2.9,2.49093,21.8887
0.829,47.5926,6.92095,0.644,4.19239,39.992,2.901,2.49185,22.7896
0.83,41.0739,6.6799,0.645,4.19182,40.4368,2.902,2.47939,23.6947
0.831,34.8777,6.49047,0.646,4.20445,40.9145,2.903,2.4807,24.5638
0.832,29.0722,6.36173,0.647,4.20393,41.4635,2.904,2.47052,25.4271
0.833,24.0117,6.28605,0.648,4.20144,42.0552,2.905,2.45727,26.2823
0.834,19.6674,6.26847,0.649,4.19196,42.6493,2.906,2.46587,27.1194
0.835,15.9634,6.30591,0.65,4.20555,43.2686,2.907,2.47586,27.9044
0.836,12.7875,6.39615,0.651,4.19595,43.9271,2.908,2.48795,28.6833
0.837,10.0313,6.54382,0.652,4.20399,44.5944,2.909,2.51169,29.4396
0.838,7.72635,6.74991,0.653,4.22421,45.2385,2.91,2.55264,30.1721
0.839,5.84159,7.01003,0.654,4.26565,45.9013,2.911,2.55999,30.8609
0.84,4.34768,7.30194,0.655,4.3861,46.5832,2.912,2.59328,31.5102
0.841,3.27083,7.61898,0.656,4.65487,47.2412,2.913,2.63108,32.0847
0.842,2.50089,7.96253,0.657,5.14833,47.8833,2.914,2.68621,32.6243
0.843,2.05373,8.34324,0.658,5.94192,48.511,2.915,2.71861,33.1037
0.844,1.85169,8.75281,0.659,7.08944,49.1214,2.916,2.78335,33.5784
0.845,1.79517,9.17548,0.66,8.73402,49.7079,2.917,2.82997,34.0242
0.846,1.79868,9.61294,0.661,11.4826,50.2625,2.918,2.89437,34.4439
0.847,1.85868,10.0688,0.662,15.4988,50.7067,2.919,2.94629,34.81
0.848,1.92979,10.5369,0.663,19.7167,51.0796,2.92,3.00246,35.2085
0.849,1.99111,10.9967,0.664,24.0727,51.4087,2.921,3.04067,35.6132
0.85,2.07106,11.4745,0.665,28.5767,51.6812,2.922,3.08452,36.0201
0.851,2.12895,11.9622,0.666,32.8711,51.8513,2.923,3.13059,36.3945
0.852,2.1676,12.4651,0.667,36.8119,51.9218,2.924,3.19317,36.7697
0.853,2.17985,12.9492,0.668,40.4386,51.8508,2.925,3.1993,37.0993
0.854,2.16784,13.4363,0.669,43.6409,51.6735,2.926,3.25536,37.4907
0.855,2.16613,13.9205,0.67,46.3551,51.371,2.927,3.29273,37.9208
0.856,2.17407,14.4087,0.671,48.6114,50.953,2.928,3.35283,38.3156
0.857,2.17856,14.8759,0.672,50.3846,50.4011,2.929,3.3776,38.6765
0.858,2.19244,15.3499,0.673,51.8094,49.7368,2.93,3.40338,39.0754
0.859,2.19747,15.8233,0.674,52.9822,49.0043,2.931,3.43083,39.4695
0.86,2.20125,16.2935,0.675,53.9221,48.1677,2.932,3.45949,39.8722
0.861,2.18108,16.7323,0.676,54.6808,47.1476,2.933,3.45607,40.294
0.862,2.18784,17.1652,0.677,55.2864,45.982,2.934,3.46008,40.6749
0.863,2.2122,17.5665,0.678,55.7613,44.6941,2.935,3.45218,40.9972
0.864,2.21675,17.9628,0.679,56.0763,43.2997,2.936,3.47361,41.2384
0.865,2.23838,18.3432,0.68,56.2741,41.8591,2.937,3.46636,41.4113
0.866,2.29028,18.724,0.681,56.3231,40.3529,2.938,3.47467,41.5606
0.867,2.33969,19.0889,0.682,56.2602,38.8013,2.939,3.46744,41.6496
0.868,2.39333,19.4785,0.683,56.0563,37.2254,2.94,3.49978,41.6817
0.869,2.4516,19.8693,0.684,55.7252,35.6858,2.941,3.54618,41.6445
0.87,2.52584,20.2895,0.685,55.285,34.1819,2.942,3.67324,41.53
0.871,2.59105,20.7278,0.686,54.7544,32.8127,2.943,3.95361,41.368
0.872,2.68586,21.1783,0.687,54.1033,31.5024,2.944,4.54726,41.1934
0.873,2.79088,21.5873,0.688,53.4315,30.2028,2.945,5.5165,40.9765
0.874,2.88964,22.0186,0.689,52.7167,28.976,2.946,6.92125,40.7086
0.875,2.9966,22.4531,0.69,52.0239,27.818,2.947,8.74679,40.4104
0.876,3.12394,22.9155,0.691,51.4218,26.7193,2.948,11.0817,40.1023
0.877,3.22912,23.3931,0.692,50.9852,25.6363,2.949,14.2251,39.7645
0.878,3.34299,23.8719,0.693,50.6575,24.6245,2.95,18.1969,39.3671
0.879,3.43891,24.3304,0.694,50.3186,23.7093,2.951,22.6007,38.9156
0.88,3.53382,24.7626,0.695,49.8593,22.8859,2.952,27.1916,38.4157
0.881,3.58942,25.1052,0.696,49.2548,22.109,2.953,31.8528,37.8855
0.882,3.63277,25.4499,0.697,48.5145,21.4167,2.954,36.5622,37.3499
0.883,3.64774,25.753,0.698,47.621,20.7841,2.955,41.2215,36.7979
0.884,3.67599,26.0633,0.699,46.5261,20.2401,2.956,45.5612,36.2149
0.885,3.68223,26.3618,0.7,45.2685,19.7423,2.957,49.375,35.5817
0.886,3.70669,26.7065,0.701,43.8827,19.3172,2.958,52.7659,34.8797
0.887,3.71262,27.0781,0.702,42.4027,18.9216,2.959,55.7159,34.1304
0.888,3.71103,27.4634,0.703,40.7459,18.5921,2.96,58.1912,33.3509
0.889,3.7065,27.8337,0.704,38.797,18.2903,2.961,60.2128,32.5155
0.89,3.69792,28.2491,0.705,36.0102,18.0388,2.962,61.8701,31.6097
0.891,3.69482,28.6802,0.706,32.9591,17.8062,2.963,63.2279,30.6709
0.892,3.69493,29.1534,0.707,30.3,17.6316,2.964,64.3572,29.7074
0.893,3.72501,29.664,0.708,27.9427,17.4736,2.965,65.2725,28.7484
0.894,3.82005,30.2643,0.709,25.6036,17.3498,2.966,65.9964,27.8259
0.895,4.05129,30.9523,0.71,23.1717,17.229,2.967,66.5189,26.8819
0.896,4.52742,31.6744,0.711,20.6526,17.1406,2.968,66.8621,25.8822
0.897,5.28772,32.4251,0.712,18.3871,17.0374,2.969,67.0663,24.8882
0.898,6.46649,33.2077,0.713,16.6093,16.9504,2.97,67.1462,23.9176
0.899,8.20265,34.0175,0.714,15.1608,16.8482,2.971,67.1109,22.9669
0.9,10.9073,34.8094,0.715,13.8702,16.7507,2.972,66.9523,22.0377
0.901,15.054,35.5912,0.716,12.7277,16.6574,2.973,66.6253,21.1007
0.902,20.363,36.3411,0.717,11.6422,16.6014,2.974,66.1643,20.1034
0.903,26.6219,37.0498,0.718,10.643,16.5718,2.975,65.5123,19.111
0.904,33.5074,37.718,0.719,9.76879,16.5782,2.976,64.7253,18.1211
0.905,40.5374,38.3338,0.72,8.73681,16.6182,2.977,63.7423,17.1667
0.906,47.7844,38.8631,0.721,7.63543,16.6941,2.978,62.5595,16.2608
0.907,54.9869,39.3042,0.722,6.57735,16.8044,2.979,61.1446,15.4203
0.908,61.3929,39.6579,0.723,5.60518,16.9529,2.98,59.4868,14.6674
0.909,66.4802,39.9251,0.724,4.74682,17.1285,2.981,57.5116,14.0068
0.91,70.3035,40.0725,0.725,4.04939,17.3404,2.982,55.2593,13.421
0.911,72.9097,40.0981,0.726,3.55067,17.5842,2.983,52.6969,12.9155
0.912,74.5784,39.9628,0.727,3.24172,17.8576,2.984,49.7975,12.473
0.913,75.7137,39.6959,0.728,3.12192,18.1374,2.985,46.5409,12.1105
0.914,76.6168,39.316,0.729,3.15929,18.4235,2.986,42.9423,11.8059
0.915,77.4224,38.7974,0.73,3.32801,18.711,2.987,38.6569,11.5781
0.916,78.2369,38.1379,0.731,3.49143,19.0186,2.988,33.4021,11.4195
0.917,79.0492,37.3314,0.732,3.60016,19.3464,2.989,28.0991,11.3467
0.918,79.8946,36.3507,0.733,3.60519,19.6969,2.99,23.6088,11.317
0.919,80.6929,35.2131,0.734,3.61286,20.0488,2.991,19.7836,11.3711
0.92,81.5041,33.9289,0.735,3.59582,20.4005,2.992,16.4305,11.465
0.921,82.2564,32.5289,0.736,3.5712,20.7426,2.993,13.4933,11.629
0.922,83.0069,31.0992,0.737,3.53626,21.0867,2.994,10.925,11.8542
0.923,83.7305,29.6028,0.738,3.5101,21.4234,2.995,8.69701,12.1543
0.924,84.4306,28.103,0.739,3.4806,21.7588,2.996,6.82333,12.5122
0.925,85.1139,26.5724,0.74,3.46087,22.089,2.997,5.28044,12.9517
0.926,85.8401,25.0292,0.741,3.45207,22.4236,2.998,4.09325,13.4412
0.927,86.5865,23.4589,0.742,3.4375,22.7461,2.999,3.22029,14.003
0.928,87.3672,21.8937,0.743,3.41998,23.0662,3,2.67718,14.6156
0.929,88.1397,20.3611,0.744,3.43519,23.3675,3.001,2.35142,15.2926
0.93,88.8914,18.9163,0.745,3.45029,23.673,3.002,2.25998,16.0027
0.931,89.5795,17.5473,0.746,3.46176,23.9788,3.003,2.23393,16.761
0.932,90.1329,16.2846,0.747,3.46404,24.2872,3.004,2.27874,17.5657
0.933,90.4772,15.1212,0.748,3.49811,24.5862,3.005,2.32827,18.4175
0.934,90.5254,14.0603,0.749,3.50761,24.8957,3.006,2.39544,19.2961
0.935,90.151,13.0863,0.75,3.5232,25.2041,3.007,2.42976,20.2067
0.936,89.2694,12.156,0.751,3.51401,25.5143,3.008,2.45665,21.1225
0.937,87.7473,11.3147,0.752,3.51691,25.8015,3.009,2.46704,22.0554
0.938,85.4583,10.5466,0.753,3.52982,26.1039,3.01,2.48558,22.9658
0.939,82.2527,9.86652,0.754,3.5674,26.4098,3.011,2.49251,23.8824
0.94,78.1271,9.23506,0.755,3.58101,26.7555,3.012,2.48765,24.794
0.941,73.1258,8.68246,0.756,3.60049,27.148,3.013,2.48671,25.7047
0.942,67.2791,8.1661,0.757,3.62897,27.5681,3.014,2.5054,26.5958
0.943,60.2226,7.72904,0.758,3.67457,27.9855,3.015,2.50281,27.4899
0.944,52.681,7.34368,0.759,3.69942,28.4293,3.016,2.51681,28.3671
0.945,45.7959,7.03543,0.76,3.7404,28.893,3.017,2.53889,29.2458
0.946,39.3237,6.76947,0.761,3.76274,29.3882,3.018,2.55577,30.1186
0.947,33.1304,6.58837,0.762,3.80208,29.8931,3.019,2.5709,30.9796
0.948,27.5558,6.47571,0.763,3.82771,30.4248,3.02,2.59736,31.7856
0.949,22.7292,6.43933,0.764,3.85474,30.9863,3.021,2.6182,32.5464
0.95,18.6274,6.45395,0.765,3.88996,31.5734,3.022,2.65714,33.2516
0.951,15.0959,6.54247,0.766,3.91442,32.1526,3.023,2.68823,33.9326
0.952,12.038,6.6722,0.767,3.94788,32.7407,3.024,2.74246,34.605
0.953,9.39132,6.85939,0.768,3.9692,33.2846,3.025,2.7864,35.265
0.954,7.20234,7.08359,0.769,3.97716,33.8595,3.026,2.8427,35.9175
0.955,5.43948,7.36487,0.77,4.00455,34.5152,3.027,2.91041,36.5466
0.956,4.06716,7.68061,0.771,4.00689,35.1897,3.028,2.96058,37.0921
0.957,3.06135,8.03423,0.772,4.04105,35.808,3.029,3.00754,37.597
0.958,2.40497,8.41779,0.773,4.05649,36.4175,3.03,3.07206,38.0757
0.959,1.98464,8.83969,0.774,4.0709,37.0657,3.031,3.12678,38.5371
0.96,1.82095,9.27621,0.775,4.0767,37.7234,3.032,3.18219,38.9483
0.961,1.76207,9.7361,0.776,4.09329,38.312,3.033,3.228,39.3651
0.962,1.7827,10.2108,0.777,4.09934,38.8844,3.034,3.26295,39.7318
0.963,1.83111,10.7043,0.778,4.10618,39.3881,3.035,3.30439,40.1024
0.964,1.89037,11.2045,0.779,4.10131,39.8967,3.036,3.33398,40.4817
0.965,1.94059,11.709,0.78,4.11332,40.3889,3.037,3.3704,40.8515
0.966,2.01123,12.2003,0.781,4.1191,40.9053,3.038,3.40514,41.2053
0.967,2.06055,12.7095,0.782,4.10112,41.4938,3.039,3.42999,41.5534
0.968,2.07076,13.2108,0.783,4.10176,42.1002,3.04,3.45764,41.8929
0.969,2.0762,13.7162,0.784,4.11901,42.6656,3.041,3.47271,42.2354
0.97,2.0628,14.2255,0.785,4.1252,43.2454,3.042,3.48546,42.6351
0.971,2.04206,14.7426,0.786,4.15361,43.8646,3.043,3.51461,43.0306
0.972,2.0238,15.2518,0.787,4.20379,44.499,3.044,3.52784,43.4151
0.973,2.02766,15.7585,0.788,4.34415,45.179,3.045,3.53205,43.7397
0.974,2.04982,16.234,0.789,4.63619,45.8343,3.046,3.54128,44.0398
0.975,2.06999,16.704,0.79,5.13014,46.4351,3.047,3.53858,44.2524
0.976,2.09546,17.164,0.791,5.93988,47.008,3.048,3.54489,44.3385
0.977,2.11179,17.6245,0.792,7.12773,47.6218,3.049,3.55794,44.3545
0.978,2.14139,18.0619,0.793,8.75979,48.1962,3.05,3.55852,44.3312
0.979,2.13818,18.4968,0.794,11.5019,48.7142,3.051,3.57431,44.2772
0.98,2.15403,18.9228,0.795,15.5201,49.1853,3.052,3.65183,44.1857
0.981,2.18089,19.3457,0.796,19.7563,49.6757,3.053,3.8891,44.0341
0.982,2.22369,19.7312,0.797,24.0731,50.0731,3.054,4.34666,43.8069
0.983,2.27454,20.1236,0.798,28.5327,50.3989,3.055,5.18262,43.5338
0.984,2.35203,20.5321,0.799,32.8323,50.6198,3.056,6.46033,43.2517
0.985,2.41061,20.9633,0.8,36.793,50.7498,3.057,8.1785,42.9294
0.986,2.49502,21.3784,0.801,40.3897,50.7534,3.058,10.3552,42.5867
0.987,2.57958,21.8188,0.802,43.573,50.659,3.059,13.3052,42.1815
0.988,2.65861,22.2893,0.803,46.3176,50.4476,3.06,17.1622,41.7383
0.989,2.75513,22.7903,0.804,48.581,50.1522,3.061,21.5655,41.271
0.99,2.85989,23.3066,0.805,50.3813,49.6957,3.062,26.2172,40.7885
0.991,2.97685,23.8335,0.806,51.8177,49.0877,3.063,30.9923,40.2709
0.992,3.11146,24.352,0.807,52.9737,48.3504,3.064,35.7726,39.745
0.993,3.23501,24.8804,0.808,53.8961,47.5006,3.065,40.5643,39.1347
0.994,3.35273,25.4063,0.809,54.6339,46.5828,3.066,45.0504,38.4863
0.995,3.46712,25.9254,0.81,55.2248,45.5665,3.067,49.0366,37.7261
0.996,3.55154,26.3734,0.811,55.6794,44.3855,3.068,52.5854,36.9107
0.997,3.62055,26.8102,0.812,55.9899,43.0807,3.069,55.7243,36.0664
0.998,3.63956,27.1612,0.813,56.1756,41.7437,3.07,58.3799,35.193
0.999,3.65944,27.51,0.814,56.251,40.356,3.071,60.5526,34.2365
1,3.67397,27.835,0.815,56.191,38.8482,3.072,62.3517,33.2359
1.001,3.68938,28.2059,0.816,55.9637,37.2654,3.073,63.8387,32.1918
1.002,3.71806,28.6465,0.817,55.6525,35.6987,3.074,65.0508,31.1143
1.003,3.71213,29.1144,0.818,55.2239,34.1353,3.075,66.0857,30.0707
1.004,3.705,29.5151,0.819,54.6841,32.659,3.076,66.8398,29.047
1.005,3.7104,29.9384,0.82,54.0824,31.2537,3.077,67.4247,28.017
1.006,3.71473,30.3736,0.821,53.4087,29.9467,3.078,67.8466,26.9999
1.007,3.68901,30.8536,0.822,52.7325,28.7342,3.079,68.1259,25.9921
1.008,3.69363,31.3538,0.823,52.098,27.5161,3.08,68.2602,25.0017
1.009,3.74352,31.9396,0.824,51.5807,26.3506,3.081,68.2431,24.0389
1.01,3.87949,32.6518,0.825,51.2443,25.297,3.082,68.0531,23.1061
1.011,4.19209,33.4356,0.826,50.9934,24.339,3.083,67.7892,22.1257
1.012,4.7576,34.3759,0.827,50.6197,23.4366,3.084,67.3909,21.1655
1.013,5.68023,35.3111,0.828,50.1143,22.6155,3.085,66.8818,20.203
1.014,7.04671,36.2028,0.829,49.4808,21.82,3.086,66.1696,19.2666
1.015,9.0458,37.0731,0.83,48.6714,21.1164,3.087,65.2555,18.3059
1.016,12.2419,37.9482,0.831,47.7483,20.5284,3.088,64.1304,17.378
1.017,16.8235,38.775,0.832,46.6508,20.0485,3.089,62.7616,16.5407
1.018,22.5,39.5773,0.833,45.3956,19.5684,3.09,61.1346,15.77
1.019,29.0795,40.3154,0.834,43.952,19.1656,3.091,59.2578,15.0381
1.02,36.0793,41.0117,0.835,42.3854,18.8438,3.092,57.06,14.3712
1.021,43.2277,41.6033,0.836,40.6685,18.6104,3.093,54.5431,13.7598
1.022,50.6195,42.1089,0.837,38.5631,18.3459,3.094,51.6927,13.2315
1.023,57.724,42.5248,0.838,35.6259,18.1211,3.095,48.4772,12.8095
1.024,63.7287,42.8699,0.839,32.6578,17.8988,3.096,44.8909,12.4774
1.025,68.3822,43.0677,0.84,30.073,17.7225,3.097,40.7836,12.1949
1.026,71.7562,43.1542,0.841,27.729,17.5605,3.098,35.6577,11.9915
1.027,73.96,43.1095,0.842,25.3832,17.443,3.099,30.052,11.831
1.028,75.3674,42.9416,0.843,22.8907,17.3287,3.1,25.2389,11.7316
1.029,76.395,42.5939,0.844,20.3833,17.2476,3.101,21.2224,11.6887
1.03,77.2354,42.0905,0.845,18.2319,17.1309,3.102,17.6448,11.7068
1.031,78.0249,41.4068,0.846,16.5503,17.0253,3.103,14.5162,11.8141
1.032,78.8054,40.5667,0.847,15.131,16.9277,3.104,11.7952,12.0276
1.033,79.5984,39.5586,0.848,13.8528,16.8428,3.105,9.43717,12.2703
1.034,80.3998,38.401,0.849,12.699,16.7711,3.106,7.38455,12.5571
1.035,81.1534,37.0716,0.85,11.6292,16.7361,3.107,5.7244,12.8984
1.036,81.8794,35.5929,0.851,10.6546,16.7213,3.108,4.37768,13.3236
1.037,82.5788,34.0287,0.852,9.69948,16.727,3.109,3.38256,13.7941
1.038,83.2454,32.3679,0.853,8.83951,16.776,3.11,2.71155,14.3253
1.039,83.8848,30.7122,0.854,7.72851,16.8654,3.111,2.34281,14.8877
