Time A1,Pressure A1,Volume A1,Time A2,Pressure A2,Volume A2,Time A3,Pressure A3,Volume A3
4.098,4.93742,39.9995,5.696,22.6768,35.2446,1.862,7.95081,22.825
4.099,5.01808,40.0343,5.697,28.9543,35.8593,1.863,9.11626,22.7816
4.1,5.17572,39.9883,5.698,35.991,36.5006,1.864,10.8532,22.7323
4.101,5.48066,39.7521,5.699,43.5567,37.1602,1.865,13.1455,22.6793
4.102,5.96561,39.4605,5.7,51.5138,37.8186,1.866,15.8878,22.6181
4.103,6.78561,39.1505,5.701,59.9883,38.4508,1.867,19.0864,22.5603
4.104,8.12561,38.8393,5.702,68.9886,39.0501,1.868,22.6707,22.4877
4.105,10.3681,38.6462,5.703,78.3372,39.6548,1.869,26.5047,22.4126
4.106,14.0195,38.5333,5.704,87.1915,40.2586,1.87,30.4817,22.3264
4.107,18.7626,38.5831,5.705,94.233,40.9103,1.871,34.7007,22.2349
4.108,24.4273,38.7283,5.706,98.9536,41.5219,1.872,39.1728,22.1205
4.109,30.7355,38.9093,5.707,101.461,42.0445,1.873,43.7011,21.998
4.11,37.2398,39.1778,5.708,102.547,42.4833,1.874,48.0593,21.8625
4.111,43.5446,39.4021,5.709,102.999,42.8556,1.875,51.9875,21.7241
4.112,49.5815,39.6405,5.71,103.426,43.1396,1.876,55.5338,21.5695
4.113,55.3517,39.8178,5.711,104.181,43.3383,1.877,58.7372,21.3986
4.114,60.8302,39.909,5.712,105.29,43.4163,1.878,61.548,21.1946
4.115,66.1158,39.9375,5.713,106.465,43.3775,1.879,63.9832,20.9748
4.116,71.2181,39.8555,5.714,107.583,43.2293,1.88,66.1639,20.7235
4.117,75.7359,39.5446,5.715,108.552,42.9795,1.881,68.1472,20.4562
4.118,79.0481,39.14,5.716,109.328,42.6025,1.882,69.9922,20.1621
4.119,81.1578,38.6223,5.717,109.956,42.1024,1.883,71.703,19.8562
4.12,82.3187,38.0439,5.718,110.428,41.4704,1.884,73.3,19.51
4.121,82.8715,37.445,5.719,110.788,40.7382,1.885,74.7386,19.1345
4.122,83.0812,36.8347,5.72,111.048,39.9438,1.886,76.047,18.7234
4.123,83.1523,36.3485,5.721,111.381,39.0821,1.887,77.1978,18.2862
4.124,83.1001,35.8804,5.722,111.777,38.1336,1.888,78.1965,17.8105
4.125,83.0774,35.4054,5.723,111.643,37.1344,1.889,79.0644,17.3232
4.126,83.0907,34.9348,5.724,111.324,36.0712,1.89,79.7835,16.8199
4.127,83.1422,34.4124,5.725,111.258,34.975,1.891,80.3732,16.3017
4.128,83.1667,33.871,5.726,111.263,33.8563,1.892,80.8598,15.7737
4.129,83.172,33.274,5.727,111.425,32.7209,1.893,81.2308,15.2461
4.13,83.0466,32.6305,5.728,111.674,31.5815,1.894,81.4944,14.7242
4.131,82.8186,31.9208,5.729,111.988,30.4229,1.895,81.6193,14.2111
4.132,82.5121,31.1181,5.73,112.43,29.2877,1.896,81.6165,13.7256
4.133,82.1065,30.2238,5.731,112.987,28.2175,1.897,81.4908,13.257
4.134,81.6177,29.2614,5.732,113.694,27.1635,1.898,81.1809,12.8172
4.135,81.0908,28.1684,5.733,114.445,26.125,1.899,80.7039,12.4076
4.136,80.4938,27.0386,5.734,115.068,25.1234,1.9,80.1183,12.0288
4.137,79.8809,25.8514,5.735,115.411,24.1737,1.901,79.3641,11.6967
4.138,79.206,24.7017,5.736,115.316,23.2725,1.902,78.4877,11.3766
4.139,78.4538,23.7653,5.737,114.665,22.4143,1.903,77.4666,11.0703
4.14,77.6618,22.9461,5.738,113.265,21.6019,1.904,76.3332,10.7822
4.141,76.801,22.2866,5.739,111.003,20.8625,1.905,75.0183,10.5294
4.142,75.8364,21.7224,5.74,107.043,20.1904,1.906,73.5379,10.309
4.143,74.7381,21.2549,5.741,98.9292,19.5854,1.907,71.8093,10.1305
4.144,73.4788,20.9088,5.742,87.9975,19.0738,1.908,69.8436,9.97658
4.145,71.9872,20.6445,5.743,77.761,18.6494,1.909,67.536,9.86424
4.146,70.0999,20.4682,5.744,68.5254,18.2783,1.91,64.8891,9.76576
4.147,67.5612,20.2811,5.745,59.8198,17.9309,1.911,61.8873,9.69281
4.148,63.2016,20.1039,5.746,51.6298,17.584,1.912,58.4764,9.63259
4.149,56.923,19.9362,5.747,44.2421,17.2515,1.913,54.5313,9.59597
4.15,51.2252,19.7819,5.748,37.7276,16.9666,1.914,50.0461,9.57387
4.151,46.2064,19.5988,5.749,31.9897,16.7491,1.915,45.0908,9.57887
4.152,41.314,19.4473,5.75,26.9711,16.5722,1.916,40.2018,9.58437
4.153,36.5327,19.276,5.751,22.5597,16.444,1.917,35.6719,9.6032
4.154,31.8606,19.1742,5.752,18.7518,16.3549,1.918,31.5373,9.6452
4.155,27.4851,19.1792,5.753,15.5531,16.2965,1.919,27.7419,9.71468
4.156,23.5143,19.2899,5.754,12.9464,16.2711,1.92,24.2906,9.8025
4.157,19.9033,19.4661,5.755,10.9538,16.2821,1.921,21.205,9.9153
4.158,16.564,19.6769,5.756,9.57422,16.3422,1.922,18.4875,10.0384
4.159,13.5114,19.9717,5.757,8.64557,16.4675,1.923,16.0279,10.1756
4.16,10.7954,20.3603,5.758,8.02386,16.6403,1.924,13.6836,10.3164
4.161,8.42135,20.8358,5.759,7.62917,16.8334,1.925,11.6226,10.4749
4.162,6.31867,21.3914,5.76,7.32241,17.0381,1.926,9.93493,10.6618
4.163,4.5738,21.8887,5.761,7.01753,17.2683,1.927,8.47978,10.8778
4.164,3.15967,22.3612,5.762,6.7504,17.5491,1.928,7.2792,11.1088
4.165,2.08436,22.7677,5.763,6.60354,17.8669,1.929,6.30749,11.3494
4.166,1.30095,23.1345,5.764,6.45247,18.2008,1.93,5.57384,11.59
4.167,0.799489,23.4744,5.765,6.32723,18.551,1.931,5.02628,11.8405
4.168,0.512387,23.8179,5.766,6.23804,18.885,1.932,4.66232,12.0953
4.169,0.376199,24.1866,5.767,6.11989,19.1691,1.933,4.39288,12.3506
4.17,0.339086,24.6022,5.768,6.03369,19.4514,1.934,4.22155,12.6
4.171,0.372079,25.0548,5.769,5.97876,19.752,1.935,4.10161,12.8473
4.172,0.433226,25.5785,5.77,5.91324,20.1036,1.936,4.07008,13.0878
4.173,0.52045,26.1868,5.771,5.83471,20.5161,1.937,4.03437,13.3253
4.174,0.592497,26.8433,5.772,5.8001,20.9254,1.938,4.04763,13.573
4.175,0.670009,27.5891,5.773,5.8367,21.2952,1.939,4.08405,13.8237
4.176,0.731949,28.372,5.774,5.8643,21.6555,1.94,4.15508,14.075
4.177,0.840765,29.2305,5.775,5.9212,21.9813,1.941,4.1916,14.3161
4.178,0.935249,30.1207,5.776,6.00965,22.309,1.942,4.242,14.5221
4.179,1.05357,30.9792,5.777,6.0845,22.6605,1.943,4.30263,14.7184
4.18,1.19289,31.7873,5.778,6.17565,23.0302,1.944,4.35881,14.943
4.181,1.3635,32.4291,5.779,6.2712,23.4028,1.945,4.39029,15.1795
4.182,1.53702,32.9821,5.78,6.36045,23.7523,1.946,4.42651,15.419
4.183,1.73738,33.4549,5.781,6.44953,24.0785,1.947,4.43674,15.6564
4.184,1.90001,33.8583,5.782,6.5572,24.3756,1.948,4.46798,15.8856
4.185,2.06901,34.2421,5.783,6.66207,24.6074,1.949,4.50744,16.1053
4.186,2.23276,34.5947,5.784,6.75181,24.8332,1.95,4.54301,16.3049
4.187,2.40796,34.8833,5.785,6.86195,25.0443,1.951,4.57471,16.4974
4.188,2.53214,35.181,5.786,6.95956,25.303,1.952,4.63095,16.6966
4.189,2.66023,35.5439,5.787,7.05155,25.5847,1.953,4.67801,16.9017
4.19,2.78467,35.9367,5.788,7.12206,25.8853,1.954,4.74073,17.1126
4.191,2.89353,36.353,5.789,7.16545,26.1599,1.955,4.78151,17.3217
4.192,2.97772,36.7566,5.79,7.2003,26.4393,1.956,4.84498,17.5158
4.193,3.07244,37.2269,5.791,7.21854,26.7248,1.957,4.87916,17.7132
4.194,3.14618,37.6864,5.792,7.22425,27.0045,1.958,4.92539,17.9401
4.195,3.22126,38.1429,5.793,7.23588,27.2583,1.959,4.96978,18.1806
4.196,3.27388,38.5225,5.794,7.2668,27.5383,1.96,5.01722,18.4403
4.197,3.32931,38.6935,5.795,7.28385,27.8449,1.961,5.07221,18.7071
4.198,3.36538,38.8088,5.796,7.3123,28.1611,1.962,5.12555,18.9747
4.199,3.40992,38.8176,5.797,7.3642,28.4621,1.963,5.16034,19.2454
4.2,3.43938,38.7523,5.798,7.41127,28.739,1.964,5.21284,19.5293
4.201,3.45025,38.6973,5.799,7.44541,28.9915,1.965,5.23745,19.8159
4.202,3.46209,38.5753,5.8,7.49231,29.2677,1.966,5.2954,20.0933
4.203,3.48866,38.3692,5.801,7.53691,29.5433,1.967,5.31914,20.3537
4.204,3.51209,38.184,5.802,7.57666,29.8186,1.968,5.35855,20.6117
4.205,3.50496,38.0083,5.803,7.61813,30.0887,1.969,5.37129,20.8628
4.206,3.51428,37.9106,5.804,7.66209,30.354,1.97,5.4081,21.0998
4.207,3.53567,37.9023,5.805,7.68962,30.5855,1.971,5.41208,21.3156
4.208,3.54844,37.9605,5.806,7.71071,30.8,1.972,5.43946,21.519
4.209,3.54486,38.1478,5.807,7.72151,30.9691,1.973,5.44502,21.7029
4.21,3.54591,38.3543,5.808,7.73828,31.2072,1.974,5.46074,21.8705
4.211,3.56027,38.6439,5.809,7.72685,31.4753,1.975,5.44733,22.0122
4.212,3.56165,38.9058,5.81,7.73131,31.7527,1.976,5.43428,22.1143
4.213,3.58431,39.0364,5.811,7.72811,32.0116,1.977,5.44664,22.1892
4.214,3.6069,39.1116,5.812,7.73894,32.2403,1.978,5.46262,22.2299
4.215,3.66966,39.0409,5.813,7.72028,32.4452,1.979,5.46314,22.2441
4.216,3.78333,38.9114,5.814,7.7268,32.6778,1.98,5.48957,22.2299
4.217,3.99543,38.7397,5.815,7.78027,32.8822,1.981,5.52217,22.199
4.218,4.37836,38.5008,5.816,7.92608,33.1847,1.982,5.59262,22.1542
4.219,5.02809,38.301,5.817,8.21875,33.5517,1.983,5.70774,22.115
4.22,6.051,38.0938,5.818,8.82595,34.0232,1.984,5.86433,22.0802
4.221,7.68298,37.8697,5.819,10.1369,34.6673,1.985,6.0871,22.0364
4.222,10.3312,37.7495,5.82,13.4596,35.3123,1.986,6.46283,22.0034
4.223,14.5709,37.7444,5.821,17.9827,35.9317,1.987,6.97791,21.9711
4.224,19.9844,37.8392,5.822,23.2253,36.5607,1.988,7.74749,21.9368
4.225,26.0942,38.055,5.823,29.6435,37.2336,1.989,8.82246,21.9052
4.226,32.5082,38.2627,5.824,36.7798,37.9173,1.99,10.4242,21.9097
4.227,38.9959,38.5346,5.825,44.434,38.5799,1.991,12.5807,21.9255
4.228,45.3192,38.7902,5.826,52.5095,39.2305,1.992,15.1994,21.9561
4.229,51.2547,39.0496,5.827,61.0797,39.8764,1.993,18.2745,21.971
4.23,56.7838,39.2005,5.828,70.2387,40.4275,1.994,21.6957,21.9676
4.231,61.9813,39.1943,5.829,79.6591,40.8843,1.995,25.2949,21.946
4.232,67.0076,39.1138,5.83,88.3791,41.3127,1.996,29.173,21.9232
4.233,72.0038,38.9861,5.831,95.1864,41.6884,1.997,33.3563,21.8995
4.234,76.6511,38.7048,5.832,99.6769,42.0022,1.998,37.7688,21.882
4.235,80.2776,38.3545,5.833,102.124,42.2729,1.999,42.2741,21.8393
4.236,82.8068,37.8325,5.834,103.311,42.4943,2,46.6977,21.7808
4.237,84.472,37.1739,5.835,103.791,42.641,2.001,50.7643,21.6875
4.238,85.3818,36.5251,5.836,104.264,42.6935,2.002,54.3905,21.5764
4.239,85.829,35.8768,5.837,105.066,42.6786,2.003,57.6205,21.4367
4.24,86.0838,35.3212,5.838,106.148,42.5838,2.004,60.4075,21.2745
4.241,86.239,34.8238,5.839,107.316,42.4104,2.005,62.8532,21.0754
4.242,86.4172,34.2741,5.84,108.378,42.1687,2.006,65.0116,20.8581
4.243,86.5907,33.7256,5.841,109.26,41.8662,2.007,66.975,20.624
4.244,86.7327,33.1408,5.842,109.97,41.3953,2.008,68.7851,20.3823
4.245,86.8635,32.545,5.843,110.516,40.7439,2.009,70.4828,20.0966
4.246,86.9271,31.9151,5.844,110.892,39.9627,2.01,72.0457,19.7784
4.247,86.8827,31.217,5.845,111.136,39.077,2.011,73.5123,19.4292
4.248,86.7113,30.4784,5.846,111.299,38.1173,2.012,74.8069,19.0537
4.249,86.401,29.6612,5.847,111.388,37.0934,2.013,75.9251,18.6376
4.25,85.9698,28.7618,5.848,111.436,36.0518,2.014,76.9271,18.1937
4.251,85.4283,27.8323,5.849,111.407,34.9565,2.015,77.7668,17.7151
4.252,84.7786,26.7752,5.85,111.387,33.835,2.016,78.4703,17.2169
4.253,84.0253,25.6787,5.851,111.405,32.7048,2.017,79.0347,16.7114
4.254,83.1514,24.6542,5.852,111.503,31.5773,2.018,79.496,16.2076
4.255,82.1863,23.6802,5.853,111.711,30.455,2.019,79.8394,15.7127
4.256,81.1272,22.905,5.854,111.995,29.3548,2.02,80.0553,15.2181
4.257,79.9723,22.2494,5.855,112.344,28.2994,2.021,80.1706,14.7372
4.258,78.7587,21.7595,5.856,112.812,27.3726,2.022,80.1692,14.2653
4.259,77.4875,21.4212,5.857,113.431,26.5181,2.023,80.0369,13.8199
4.26,76.1668,21.1033,5.858,114.213,25.7654,2.024,79.743,13.42
4.261,74.7088,20.8872,5.859,115.021,25.0379,2.025,79.3026,13.0525
4.262,73.0094,20.726,5.86,115.718,24.2147,2.026,78.7081,12.6953
4.263,70.9011,20.6168,5.861,116.114,23.4325,2.027,77.9606,12.3488
4.264,67.8557,20.4936,5.862,116.044,22.7554,2.028,77.0705,12.0247
4.265,62.4593,20.3403,5.863,115.373,22.1417,2.029,76.0684,11.7383
4.266,56.028,20.1873,5.864,114.074,21.4748,2.03,74.9101,11.488
4.267,50.5808,20.0641,5.865,111.913,20.8148,2.031,73.5979,11.2435
4.268,45.5468,19.9083,5.866,108.245,20.1912,2.032,72.1069,11.0308
4.269,40.5484,19.7796,5.867,100.804,19.5921,2.033,70.401,10.8356
4.27,35.6997,19.6396,5.868,89.9902,18.9682,2.034,68.4365,10.6731
4.271,31.1893,19.5378,5.869,79.5926,18.4002,2.035,66.1775,10.5446
4.272,27.0028,19.562,5.87,70.2121,17.9159,2.036,63.5816,10.4513
4.273,23.1258,19.6423,5.871,61.3784,17.499,2.037,60.6522,10.3754
4.274,19.5634,19.8121,5.872,53.0524,17.1205,2.038,57.2979,10.3224
4.275,16.2818,20.0637,5.873,45.5046,16.7886,2.039,53.4133,10.2856
4.276,13.3404,20.372,5.874,38.8816,16.479,2.04,48.9742,10.2675
4.277,10.7239,20.7983,5.875,32.9847,16.2291,2.041,44.1179,10.2743
4.278,8.39302,21.2874,5.876,27.8511,16.0563,2.042,39.3438,10.3095
4.279,6.3778,21.8409,5.877,23.3269,15.9512,2.043,34.9335,10.3653
4.28,4.66737,22.3405,5.878,19.4228,15.869,2.044,30.8854,10.4517
4.281,3.29984,22.7552,5.879,16.0899,15.8299,2.045,27.1658,10.5591
4.282,2.3006,23.1443,5.88,13.3654,15.8179,2.046,23.771,10.6829
4.283,1.61182,23.5095,5.881,11.2303,15.8178,2.047,20.7424,10.823
4.284,1.17488,23.8683,5.882,9.74826,15.7943,2.048,18.0424,10.9885
4.285,0.906564,24.2493,5.883,8.74722,15.8455,2.049,15.6624,11.1614
4.286,0.809462,24.638,5.884,8.07772,16.0425,2.05,13.4468,11.3466
4.287,0.813519,25.0747,5.885,7.64514,16.3118,2.051,11.4264,11.5484
4.288,0.869388,25.5638,5.886,7.31762,16.5394,2.052,9.7334,11.7709
4.289,0.940026,26.081,5.887,7.02089,16.7624,2.053,8.34118,12.0084
4.29,1.02406,26.6999,5.888,6.75995,17.0224,2.054,7.16581,12.258
4.291,1.07978,27.3565,5.889,6.5919,17.3236,2.055,6.23727,12.5139
4.292,1.14266,28.0622,5.89,6.47172,17.6467,2.056,5.5008,12.7725
4.293,1.2111,28.812,5.891,6.35172,17.9719,2.057,4.98004,13.0339
4.294,1.282,29.5878,5.892,6.26003,18.2594,2.058,4.60961,13.3014
4.295,1.36663,30.3944,5.893,6.15402,18.5431,2.059,4.38111,13.5497
4.296,1.46769,31.1227,5.894,6.06852,18.8055,2.06,4.21225,13.7776
4.297,1.57637,31.7608,5.895,5.98753,19.087,2.061,4.1416,14.0086
4.298,1.72232,32.296,5.896,5.92069,19.4039,2.062,4.11914,14.24
4.299,1.8569,32.7015,5.897,5.88046,19.7551,2.063,4.15673,14.4779
4.3,2.01951,33.0479,5.898,5.84622,20.1237,2.064,4.1735,14.7043
4.301,2.18754,33.342,5.899,5.84371,20.5018,2.065,4.2173,14.9011
4.302,2.38232,33.6197,5.9,5.87072,20.8817,2.066,4.25958,15.0827
4.303,2.54274,33.9143,5.901,5.91735,21.2768,2.067,4.30132,15.2801
4.304,2.72435,34.1996,5.902,5.99382,21.6748,2.068,4.34004,15.4741
4.305,2.86794,34.4968,5.903,6.0586,22.0408,2.069,4.3597,15.702
4.306,3.01003,34.8761,5.904,6.15383,22.3674,2.07,4.39249,15.9602
4.307,3.14397,35.2651,5.905,6.238,22.7106,2.071,4.42774,16.1874
4.308,3.25278,35.6935,5.906,6.32571,23.08,2.072,4.46256,16.361
4.309,3.36794,36.1267,5.907,6.42618,23.4403,2.073,4.51444,16.5347
4.31,3.48474,36.6103,5.908,6.52867,23.7563,2.074,4.55901,16.709
4.311,3.57011,37.1194,5.909,6.62625,24.0584,2.075,4.62335,16.8743
4.312,3.64504,37.5934,5.91,6.74783,24.3424,2.076,4.66178,17.0254
4.313,3.72503,38.0269,5.911,6.84506,24.6189,2.077,4.70529,17.1921
4.314,3.79994,38.3365,5.912,6.94701,24.8974,2.078,4.74926,17.3702
4.315,3.87672,38.5136,5.913,7.03402,25.1948,2.079,4.8033,17.5576
4.316,3.95008,38.6308,5.914,7.09429,25.5045,2.08,4.83594,17.7475
4.317,4.00998,38.6618,5.915,7.13197,25.8354,2.081,4.87332,17.9575
4.318,4.06979,38.6508,5.916,7.14446,26.1487,2.082,4.89064,18.1727
4.319,4.09545,38.6138,5.917,7.15807,26.4469,2.083,4.92199,18.4018
4.32,4.12854,38.4973,5.918,7.19004,26.6791,2.084,4.96386,18.6338
4.321,4.16418,38.3918,5.919,7.19373,26.9328,2.085,5.01186,18.8677
4.322,4.20281,38.3511,5.92,7.21801,27.2434,2.086,5.04254,19.1053
4.323,4.21008,38.3331,5.921,7.23621,27.5951,2.087,5.11609,19.3664
4.324,4.24907,38.4225,5.922,7.26019,28.0006,2.088,5.14509,19.6336
4.325,4.24803,38.5528,5.923,7.29305,28.4075,2.089,5.19846,19.9003
4.326,4.27691,38.7667,5.924,7.33779,28.7536,2.09,5.23886,20.1667
4.327,4.28722,39.0036,5.925,7.36873,29.0266,2.091,5.27295,20.4535
4.328,4.32523,39.2379,5.926,7.4137,29.2834,2.092,5.30957,20.7463
4.329,4.32699,39.4643,5.927,7.45979,29.5964,2.093,5.35676,21.0295
4.33,4.35394,39.5242,5.928,7.50655,29.9472,2.094,5.37737,21.2995
4.331,4.37602,39.4775,5.929,7.55289,30.2701,2.095,5.41342,21.5523
4.332,4.44936,39.3151,5.93,7.57384,30.5025,2.096,5.40891,21.787
4.333,4.5508,39.0763,5.931,7.59478,30.7093,2.097,5.43445,22.0167
4.334,4.76173,38.8368,5.932,7.61244,30.8545,2.098,5.45164,22.2275
4.335,5.12687,38.5734,5.933,7.62604,31.0251,2.099,5.43695,22.4107
4.336,5.76686,38.3084,5.934,7.62785,31.2334,2.1,5.42657,22.576
4.337,6.7821,38.1031,5.935,7.62277,31.4851,2.101,5.43286,22.7261
4.338,8.49282,37.9802,5.936,7.6256,31.7564,2.102,5.41425,22.8485
4.339,11.5393,37.9731,5.937,7.59989,32.0282,2.103,5.41204,22.9415
4.34,16.3558,38.1515,5.938,7.60341,32.2361,2.104,5.41411,23.0094
4.341,22.2352,38.4165,5.939,7.58997,32.463,2.105,5.44169,23.067
4.342,28.8953,38.8344,5.94,7.61965,32.666,2.106,5.45126,23.1113
4.343,36.0014,39.2651,5.941,7.70792,32.9113,2.107,5.49793,23.149
4.344,43.0635,39.7267,5.942,7.92329,33.1969,2.108,5.55992,23.1758
4.345,49.8479,40.1696,5.943,8.34505,33.5506,2.109,5.66317,23.1972
4.346,56.4892,40.5544,5.944,9.17293,33.9821,2.11,5.81882,23.1786
4.347,62.7491,40.8618,5.945,11.1287,34.455,2.111,6.07684,23.1029
4.348,68.7788,41.0315,5.946,15.3292,34.9983,2.112,6.43689,23.0344
4.349,74.6223,41.0865,5.947,20.0471,35.5638,2.113,7.01023,23.0193
4.35,80.1904,41.0876,5.948,25.7518,36.2176,2.114,7.79805,23.0024
4.351,84.7544,40.9379,5.949,32.4382,36.8856,2.115,8.94913,22.9742
4.352,88.0287,40.6393,5.95,39.7354,37.5549,2.116,10.605,22.9434
4.353,90.2646,40.2095,5.951,47.5207,38.1964,2.117,12.806,22.9325
4.354,91.5668,39.6674,5.952,55.7569,38.8243,2.118,15.5036,22.9088
4.355,92.2845,39.1327,5.953,64.5042,39.3728,2.119,18.6843,22.8696
4.356,92.6781,38.6369,5.954,73.7211,39.8436,2.12,22.1953,22.8169
4.357,92.8406,38.1379,5.955,83.0649,40.2284,2.121,26.0044,22.7692
4.358,92.9788,37.6717,5.956,91.6008,40.5582,2.122,29.9796,22.7091
4.359,93.1458,37.1236,5.957,97.8342,40.8361,2.123,34.2113,22.6395
4.36,93.2943,36.5282,5.958,101.284,41.0554,2.124,38.647,22.5485
4.361,93.4121,35.869,5.959,102.996,41.2727,2.125,43.198,22.4389
4.362,93.457,35.1442,5.96,103.703,41.4671,2.126,47.591,22.3072
4.363,93.4262,34.3803,5.961,104.124,41.5725,2.127,51.5805,22.1668
4.364,93.2529,33.5156,5.962,104.714,41.6211,2.128,55.1563,22.0024
4.365,92.9426,32.5691,5.963,105.626,41.5438,2.129,58.4139,21.8137
4.366,92.5224,31.5455,5.964,106.735,41.3934,2.13,61.2547,21.6009
4.367,91.9552,30.4207,5.965,107.861,41.1904,2.131,63.7364,21.3776
4.368,91.2484,29.2131,5.966,108.848,40.9034,2.132,65.9384,21.1174
4.369,90.4139,27.9187,5.967,109.658,40.4656,2.133,67.9566,20.8151
4.37,89.4641,26.5702,5.968,110.269,39.9209,2.134,69.808,20.4788
4.371,88.3753,25.3554,5.969,110.734,39.2353,2.135,71.5494,20.1311
4.372,87.178,24.2658,5.97,111.073,38.4409,2.136,73.1396,19.7652
4.373,85.8822,23.3759,5.971,111.317,37.6007,2.137,74.5989,19.3841
4.374,84.555,22.6627,5.972,111.455,36.6964,2.138,75.9141,18.9721
4.375,83.1846,22.0685,5.973,111.53,35.7835,2.139,77.0703,18.5333
4.376,81.8496,21.6414,5.974,111.543,34.8469,2.14,78.0785,18.0683
4.377,80.4763,21.2768,5.975,111.521,33.8444,2.141,78.9691,17.5838
4.378,79.0376,21.0077,5.976,111.49,32.8107,2.142,79.7124,17.0895
4.379,77.4499,20.7869,5.977,111.512,31.7265,2.143,80.3368,16.5906
4.38,75.5168,20.5866,5.978,111.624,30.6182,2.144,80.813,16.094
4.381,72.8483,20.4118,5.979,111.816,29.5544,2.145,81.1852,15.601
4.382,68.1086,20.2359,5.98,112.088,28.504,2.146,81.4677,15.1117
4.383,61.4826,20.0451,5.981,112.467,27.5349,2.147,81.6172,14.636
4.384,55.6507,19.8782,5.982,112.962,26.6089,2.148,81.6224,14.1719
4.385,50.4395,19.6801,5.983,113.621,25.7492,2.149,81.4873,13.7115
4.386,45.319,19.4843,5.984,114.376,24.9533,2.15,81.2206,13.2687
4.387,40.2423,19.3227,5.985,115.104,24.2018,2.151,80.7844,12.8549
4.388,35.421,19.1894,5.986,115.589,23.5086,2.152,80.2067,12.4669
4.389,30.9647,19.1845,5.987,115.686,22.8423,2.153,79.4944,12.1012
4.39,26.8058,19.2537,5.988,115.254,22.2336,2.154,78.6399,11.7493
4.391,22.9286,19.3811,5.989,114.201,21.5754,2.155,77.6493,11.4065
4.392,19.4004,19.5893,5.99,112.362,20.9412,2.156,76.5345,11.0967
4.393,16.1946,19.8528,5.991,109.306,20.324,2.157,75.2797,10.8301
4.394,13.2861,20.2137,5.992,103.331,19.7511,2.158,73.8106,10.5954
4.395,10.7282,20.5985,5.993,93.0084,19.1843,2.159,72.1284,10.4014
4.396,8.5239,21.0045,5.994,82.3253,18.6601,2.16,70.1795,10.2413
4.397,6.64468,21.395,5.995,72.6609,18.1724,2.161,67.9435,10.117
4.398,5.13935,21.6906,5.996,63.645,17.7197,2.162,65.3561,10.0102
4.399,4.01354,21.9712,5.997,55.1051,17.2868,2.163,62.4186,9.92463
4.4,3.22842,22.24,5.998,47.3458,16.8995,2.164,59.0968,9.85841
4.401,2.73385,22.4981,5.999,40.5333,16.5815,2.165,55.2375,9.80392
4.402,2.44364,22.792,6,34.427,16.3461,2.166,50.8097,9.77264
4.403,2.30605,23.0974,6.001,29.0889,16.1483,2.167,45.9075,9.76739
4.404,2.26737,23.4197,6.002,24.4207,15.9961,2.168,40.9509,9.78172
4.405,2.30067,23.8316,6.003,20.3645,15.8746,2.169,36.3589,9.81302
4.406,2.34821,24.272,6.004,16.8949,15.8091,2.17,32.1497,9.87219
4.407,2.40962,24.7972,6.005,14.0392,15.7555,2.171,28.3096,9.96555
4.408,2.4471,25.3868,6.006,11.7642,15.7449,2.172,24.7943,10.0776
4.409,2.50398,26.0541,6.007,10.1489,15.7819,2.173,21.6348,10.2068
4.41,2.57461,26.8365,6.008,9.03876,15.8691,2.174,18.87,10.3697
4.411,2.63094,27.6325,6.009,8.28754,15.994,2.175,16.4084,10.5941
4.412,2.7046,28.4599,6.01,7.76611,16.1763,2.176,14.0022,10.81
4.413,2.80125,29.2181,6.011,7.38308,16.4026,2.177,11.8783,10.9784
4.414,2.92073,29.827,6.012,7.07149,16.6807,2.178,10.1651,11.1418
4.415,3.05972,30.3901,6.013,6.79897,17.0216,2.179,8.67671,11.308
4.416,3.22412,30.8505,6.014,6.6267,17.4222,2.18,7.41214,11.4827
4.417,3.36838,31.2733,6.015,6.48579,17.8131,2.181,6.41021,11.6683
4.418,3.51155,31.702,6.016,6.35381,18.2016,2.182,5.62557,11.8558
4.419,3.64079,32.0821,6.017,6.263,18.5901,2.183,5.05618,12.037
4.42,3.76257,32.4399,6.018,6.14917,19.0043,2.184,4.64229,12.2185
4.421,3.87867,32.8083,6.019,6.06337,19.4008,2.185,4.35617,12.3942
4.422,3.98115,33.1593,6.02,5.98033,19.7924,2.186,4.17636,12.5765
4.423,4.07925,33.5487,6.021,5.9264,20.1878,2.187,4.05431,12.7587
4.424,4.16913,33.9191,6.022,5.87764,20.5869,2.188,3.98045,12.9411
4.425,4.25956,34.3153,6.023,5.85716,20.9913,2.189,3.96739,13.1248
4.426,4.38017,34.7553,6.024,5.83094,21.3914,2.19,3.98618,13.3201
4.427,4.48159,35.2045,6.025,5.8657,21.7972,2.191,4.00607,13.5104
4.428,4.54732,35.6876,6.026,5.93158,22.2079,2.192,4.04352,13.6963
4.429,4.64418,36.098,6.027,5.97698,22.6728,2.193,4.07025,13.8685
4.43,4.72987,36.3912,6.028,6.03755,23.1712,2.194,4.11107,14.0527
4.431,4.81654,36.6157,6.029,6.13637,23.5443,2.195,4.14965,14.2428
4.432,4.88121,36.6967,6.03,6.22115,23.8096,2.196,4.18223,14.4543
4.433,4.94375,36.735,6.031,6.30023,24.0747,2.197,4.23321,14.6678
4.434,4.99605,36.7145,6.032,6.38285,24.3378,2.198,4.28565,14.8841
4.435,5.04744,36.6636,6.033,6.47925,24.5805,2.199,4.31846,15.0916
